DATAFLOW,LAST UPDATE,freq,indic,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2017-11,1.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2017-12,3.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2018-01,3.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2018-02,2.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2018-03,1.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2018-04,2.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2018-05,0.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2018-06,-0.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2018-07,-0.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2018-08,-0.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2018-09,0.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2018-10,-0.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2018-11,0.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2018-12,-0.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2019-01,-1.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2019-02,-1.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2019-03,-1.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2019-04,-2.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2019-05,0.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2019-06,-3.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2019-07,-4.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2019-08,-2.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2019-09,-3.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2019-10,-3.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2019-11,-3.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2019-12,-2.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2020-01,-2.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2020-02,-2.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2020-03,-8.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2020-04,-20.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2020-05,-14.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2020-06,-8.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2020-07,-10.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2020-08,-10.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2020-09,-5.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2020-10,-11.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2020-11,-15.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2020-12,-10.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2021-01,-11.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2021-02,-9.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2021-03,-4.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2021-04,-10.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2021-05,-1.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2021-06,-1.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2021-07,0.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2021-08,0.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2021-09,-2.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2021-10,-2.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2021-11,-5.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2021-12,-9.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2022-01,-9.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2022-02,-8.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2022-03,-22.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2022-04,-21.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2022-05,-24.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2022-06,-25.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2022-07,-34.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2022-08,-31.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2022-09,-32.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2022-10,-30.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2022-11,-29.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2022-12,-29.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2023-01,-24.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2023-02,-23.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2023-03,-23.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2023-04,-23.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2023-05,-24.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2023-06,-22.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2023-07,-21.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2023-08,-22.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2023-09,-25.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2023-10,-23.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2023-11,-22.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2023-12,-17.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2024-01,-18.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2024-02,-16.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2024-03,-16.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2024-04,-13.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2024-05,-15.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2024-06,-12.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2024-07,-14.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2024-08,-12.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2024-09,-13.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2024-10,-15.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2024-11,-18.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2024-12,-19.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2025-01,-19.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2025-02,-19.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2025-03,-16.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2025-04,-21.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2025-05,-18.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2025-06,-18.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2025-07,-17.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2025-08,-14.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2025-09,-18.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2025-10,-17.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2025-11,-17.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2025-12,-16.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2026-01,-18.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Austria,2026-02,-13.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2005-01,-4.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2005-02,-2.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2005-03,-2.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2005-04,-5.7,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2005-05,-8.2,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2005-06,-8.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2005-07,-9.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2005-08,-8.1,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2005-09,-11.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2005-10,-6.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2005-11,-5.4,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2005-12,-4.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2006-01,-2.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2006-02,-3.5,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2006-03,-3.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2006-04,-3.3,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2006-05,-5.0,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2006-06,-3.8,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2006-07,-2.6,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2006-08,-4.9,,
ESTAT:EI_BSCO_M(1.0),26/02/26 11:00:00,Monthly,Consumer confidence indicator,"Seasonally adjusted data, not calendar adjusted data",Balance,Belgium,2006-09,-4.0,,
