DATAFLOW,LAST UPDATE,freq,unit,tra_meas,airline,rep_airp,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2023-10,34137,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2023-11,21910,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2023-12,22858,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2024-01,20786,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2024-02,22365,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2024-03,22941,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2024-04,29952,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2024-05,35061,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2024-06,47180,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2024-07,56908,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2024-08,57771,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2024-09,50088,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2024-10,34218,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2024-11,23856,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2024-12,26703,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2025-01,21732,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2025-02,22771,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2025-03,27618,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2025-04,36836,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2025-05,44090,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2025-06,53484,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2025-07,60483,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LUBLIN airport,2025-08,61545,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2023-01,22089,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2023-02,21214,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2023-03,24221,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2023-04,24227,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2023-05,25606,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2023-06,36798,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2023-07,40215,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2023-08,41495,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2023-09,36817,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2023-10,29214,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2023-11,26833,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2023-12,28590,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2024-01,28016,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2024-02,28256,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2024-03,31167,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2024-04,27769,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2024-05,33918,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2024-06,46449,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2024-07,50325,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2024-08,51095,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2024-09,46419,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2024-10,34476,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2024-11,27343,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2024-12,26132,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2025-01,22881,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2025-02,31230,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2025-03,33481,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2025-04,34966,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2025-05,41842,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2025-06,51270,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2025-07,60309,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,LODZ/LUBLINEK airport,2025-08,59229,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2014-01,101126,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2014-02,99912,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2014-03,108196,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2014-04,142975,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2014-05,153254,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2014-06,148638,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2014-07,151426,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2014-08,147619,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2014-09,148360,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2014-10,165546,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2014-11,177570,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2014-12,159175,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2015-01,166368,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2015-02,166199,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2015-03,181650,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2015-04,232135,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2015-05,244675,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2015-06,239096,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2015-07,243230,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2015-08,227714,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2015-09,227936,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2015-10,231509,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2015-11,213813,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2015-12,214961,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2016-01,214176,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2016-02,222743,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2016-03,232223,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2016-04,244550,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2016-05,264160,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2016-06,250653,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2016-07,266655,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2016-08,255037,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2016-09,251689,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2016-10,223455,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2016-11,206943,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2016-12,226907,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2017-01,223210,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2017-02,203808,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2017-03,233341,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2017-04,252345,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2017-05,267367,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2017-06,259487,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2017-07,271088,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2017-08,262879,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2017-09,251421,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2017-10,249630,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2017-11,229621,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2017-12,227306,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2018-01,229912,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2018-02,215943,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2018-03,237047,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2018-04,268215,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2018-05,281859,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2018-06,272747,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2018-07,283942,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2018-08,283650,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2018-09,262656,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2018-10,264659,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2018-11,241900,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2018-12,238169,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2019-01,234469,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2019-02,228696,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2019-03,254991,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2019-04,275914,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2019-05,291311,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2019-06,297034,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2019-07,297174,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2019-08,302985,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2019-09,245566,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2019-10,238099,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2019-11,215855,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2019-12,222181,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2020-01,218093,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2020-02,201897,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2020-03,69163,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2020-04,0,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2020-05,0,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2020-06,2225,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2020-07,65864,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2020-08,107093,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2020-09,86316,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2020-10,58288,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2020-11,27955,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2020-12,33937,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2021-01,22129,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2021-02,10890,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2021-03,12028,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2021-04,22259,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2021-05,47156,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2021-06,110519,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2021-07,205908,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2021-08,219452,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2021-09,206119,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2021-10,216869,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2021-11,204436,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2021-12,177550,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2022-01,138553,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2022-02,175362,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2022-03,211421,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2022-04,267796,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2022-05,306959,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2022-06,315349,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2022-07,329351,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2022-08,331138,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2022-09,316877,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2022-10,304781,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2022-11,207120,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2022-12,220237,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2023-01,220023,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2023-02,197454,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2023-03,234470,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2023-04,315098,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2023-05,331245,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2023-06,328666,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2023-07,347401,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2023-08,349021,,
ESTAT:AVIA_TF_APAL(1.0),16/12/25 23:00:00,Monthly,Passenger,Passengers carried,All airlines,WARSZAWA/MODLIN airport,2023-09,299411,,
