DATAFLOW,LAST UPDATE,freq,unit,tra_meas,tra_cov,schedule,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2024-03,18890682,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2024-04,21540184,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2024-05,23919537,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2024-06,24921460,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2024-07,27038800,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2024-08,27308026,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2024-09,25197576,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2024-10,24040779,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2024-11,17851439,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2024-12,17858400,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2025-01,16379810,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2025-02,16608822,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2025-03,19847289,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2025-04,23152567,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2025-05,24866062,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2025-06,25949461,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2025-07,27948699,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2025-08,28537375,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2025-09,25982288,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2025-10,25220355,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Spain,2025-11,18885506,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2008-01,53032604,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2008-02,53227645,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2008-03,63204068,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2008-04,63976994,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2008-05,72175256,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2008-06,76629033,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2008-07,83863065,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2008-08,85452207,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2008-09,75880913,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2008-10,68716613,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2008-11,52393696,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2008-12,51528699,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2009-01,47818580,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2009-02,46234625,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2009-03,55198486,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2009-04,61736717,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2009-05,65720362,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2009-06,70963869,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2009-07,80388376,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2009-08,81674554,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2009-09,72183054,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2009-10,66804560,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2009-11,52354764,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2009-12,52153373,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2010-01,48755441,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2010-02,47580965,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2010-03,58520041,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2010-04,52732903,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2010-05,68388092,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2010-06,74015253,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2010-07,84487812,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2010-08,85299233,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2010-09,77007151,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2010-10,72009408,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2010-11,55326034,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2010-12,51925247,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2011-01,51807778,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2011-02,49052687,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2011-03,59295644,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2011-04,66642909,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2011-05,72545832,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2011-06,78110947,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2011-07,88981234,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2011-08,87740962,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2011-09,81174771,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2011-10,73356685,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2011-11,55715019,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2011-12,55302911,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2012-01,52403881,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2012-02,50234120,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2012-03,60625668,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2012-04,67088467,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2012-05,72431335,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2012-06,79812057,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2012-07,89257165,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2012-08,88880161,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2012-09,81711928,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2012-10,72528044,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2012-11,55637385,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2012-12,54148967,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2013-01,50873693,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2013-02,49020273,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2013-03,61114121,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2013-04,66107462,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2013-05,75375619,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2013-06,82027984,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2013-07,90469442,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2013-08,91989144,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2013-09,83624376,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2013-10,75169813,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2013-11,56747187,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2013-12,56401752,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2014-01,53249108,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2014-02,50964809,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2014-03,61516335,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2014-04,70766954,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2014-05,78318111,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2014-06,86149720,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2014-07,94132654,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2014-08,97787380,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2014-09,86635379,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2014-10,78769415,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2014-11,59443139,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2014-12,59126726,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2015-01,55720856,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2015-02,53858786,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2015-03,65128949,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2015-04,72841306,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2015-05,82282517,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2015-06,88807478,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2015-07,99547261,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2015-08,102029378,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2015-09,91150036,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2015-10,83107072,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2015-11,62009934,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2015-12,61727447,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2016-01,59078304,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2016-02,59024548,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2016-03,69750243,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2016-04,75196621,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2016-05,86029327,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2016-06,91994607,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2016-07,105612762,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2016-08,105689228,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2016-09,96622796,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2016-10,88287215,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2016-11,66510158,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2016-12,68736348,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2017-01,64691025,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2017-02,62254043,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2017-03,73825342,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2017-04,85704981,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2017-05,91810255,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2017-06,99581626,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2017-07,112765430,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2017-08,112479383,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2017-09,103092737,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2017-10,93426776,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2017-11,71447348,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2017-12,71993385,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2018-01,68487899,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2018-02,65870998,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2018-03,80117643,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2018-04,88854129,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2018-05,97598185,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2018-06,106406361,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2018-07,118304570,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2018-08,118336771,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2018-09,108627569,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2018-10,99771349,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2018-11,76495558,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2018-12,77074810,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2019-01,72021715,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2019-02,69588952,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2019-03,83403684,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2019-04,94379748,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2019-05,100789996,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2019-06,111866938,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2019-07,121370407,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2019-08,122299674,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2019-09,111221955,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2019-10,101891705,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2019-11,78031603,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2019-12,79661080,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,European Union - 28 countries (2013-2020),2020-01,74287579,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Poland,2004-01,343139,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Poland,2004-02,335892,,
ESTAT:AVIA_PAOC(1.0),17/02/26 11:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Poland,2004-03,404749,,
