DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Portugal,2021,103.221,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Portugal,2022,110.432,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Portugal,2023,113.855,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Portugal,2024,116.291,p,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,1995,66.870,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,1996,69.483,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,1997,66.113,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,1998,64.771,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,1999,64.527,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2000,66.116,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2001,69.566,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2002,73.533,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2003,75.254,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2004,83.102,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2005,86.981,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2006,93.965,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2007,100.762,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2008,110.141,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2009,104.065,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2010,100.000,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2011,104.496,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2012,106.485,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2013,106.782,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2014,111.177,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2015,114.687,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2016,117.967,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2017,127.635,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2018,134.520,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2019,139.847,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2020,134.815,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2021,142.348,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2022,148.309,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2023,151.658,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Romania,2024,153.047,p,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,1995,55.383,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,1996,58.797,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,1997,64.049,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,1998,67.471,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,1999,60.505,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2000,64.168,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2001,68.518,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2002,73.000,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2003,76.328,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2004,81.432,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2005,86.239,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2006,89.603,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2007,96.621,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2008,101.608,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2009,98.415,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2010,100.000,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2011,100.054,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2012,99.610,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2013,100.060,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2014,98.255,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2015,99.528,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2016,102.489,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2017,104.911,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2018,109.789,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2019,115.004,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2020,113.911,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2021,122.966,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2022,126.291,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2023,131.024,p,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Serbia,2024,136.199,p,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,1993,63.232,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,1994,65.771,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,1995,68.464,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,1996,69.631,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,1997,71.766,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,1998,74.813,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,1999,77.956,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2000,81.566,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2001,82.676,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2002,84.559,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2003,86.149,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2004,89.750,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2005,92.257,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2006,96.571,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2007,99.685,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2008,98.765,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2009,94.562,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2010,100.000,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2011,103.164,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2012,102.736,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2013,103.905,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2014,106.291,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2015,110.955,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2016,113.320,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2017,115.453,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2018,117.497,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2019,120.562,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2020,118.230,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2021,124.409,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2022,125.971,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2023,125.713,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Sweden,2024,126.898,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,1995,63.090,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,1996,64.928,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,1997,68.286,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,1998,70.378,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,1999,74.085,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2000,76.677,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2001,78.846,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2002,81.434,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2003,84.036,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2004,87.856,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2005,91.242,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2006,96.634,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2007,103.532,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2008,107.024,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2009,98.900,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2010,100.000,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2011,100.655,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2012,97.721,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2013,96.916,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2014,99.593,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2015,101.977,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2016,105.071,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2017,110.508,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2018,115.347,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2019,119.391,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2020,114.514,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2021,124.152,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2022,127.465,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2023,130.493,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovenia,2024,132.753,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,1995,52.845,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,1996,56.079,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,1997,59.155,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,1998,61.418,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,1999,61.128,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2000,61.610,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2001,63.412,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2002,66.213,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2003,69.429,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2004,73.171,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2005,77.916,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2006,84.871,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2007,94.052,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2008,99.097,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2009,93.641,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2010,100.000,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2011,102.562,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2012,104.172,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2013,104.904,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2014,107.745,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2015,113.323,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2016,115.530,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2017,118.852,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2018,123.679,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2019,126.494,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2020,123.224,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2021,130.193,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2022,130.902,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2023,133.668,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Slovakia,2024,136.259,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Türkiye,1995,54.927,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Türkiye,1996,58.859,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Türkiye,1997,63.189,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Türkiye,1998,64.395,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Türkiye,1999,62.429,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Türkiye,2000,66.790,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Türkiye,2001,63.144,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Türkiye,2002,67.208,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Türkiye,2003,71.105,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Türkiye,2004,78.163,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Türkiye,2005,85.284,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Türkiye,2006,91.312,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Türkiye,2007,95.976,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Türkiye,2008,96.859,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Türkiye,2009,92.130,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Türkiye,2010,100.000,,
ESTAT:NAMA_10_GDP(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,Türkiye,2011,110.980,,
