DATAFLOW,LAST UPDATE,freq,accomunit,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,141672,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,141027,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,139902,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,140530,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,136284,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,133761,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,137763,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,137972,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024,137851,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,1990,9436,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,1991,9603,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,1992,9792,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,1993,9734,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,1994,10063,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,1995,10422,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,1996,9482,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,1997,7520,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,1998,7539,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,1999,16229,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2000,16287,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2001,16369,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2002,16732,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2003,17102,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2004,17402,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2005,17607,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2006,18304,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2007,17827,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2008,18026,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2009,18387,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2010,18635,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2011,19262,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2012,19532,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2013,19610,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2014,19563,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2015,19718,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2016,19524,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2017,19630,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2018,19657,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2019,19683,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2020,19672,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2021,19823,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2022,19700,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2023,19831,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Spain,2024,19985,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,1990,697,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,1991,716,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,1992,858,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,1993,1054,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,1994,998,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,1995,1068,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,1996,1247,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,1997,1397,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,1998,1576,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,1999,1535,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2000,1449,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2001,1391,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2002,1478,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2003,1547,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2004,2139,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2005,2200,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2006,2301,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2007,2443,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2008,2642,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2009,2836,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2010,3223,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2011,3285,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2012,3414,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2013,3485,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2014,3646,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2015,3723,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2016,3965,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2017,4064,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2018,4179,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2019,4229,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2021,3949,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2022,3974,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2023,3982,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,Hotels and similar accommodation,Poland,2024,4089,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2001,286498,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2005,302955,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2006,313869,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2007,306064,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2008,321086,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2009,351111,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2010,357016,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2011,361030,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2012,369553,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2013,372621,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2014,375629,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2015,388812,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,401623,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,432598,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,449524,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,461610,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,453984,e,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,451403,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,466141,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,591133,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024,634623,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1990,128037,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1991,133552,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1992,129244,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1993,133913,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1994,134820,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,1995,142081,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2000,21746,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2001,21873,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2002,30480,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2003,31549,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2004,33068,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2005,34758,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2006,36199,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2007,37523,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2008,39002,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2009,40754,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2010,41953,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2011,44397,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2012,45740,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2013,46488,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2014,47689,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2015,48328,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2016,48701,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2017,50518,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2018,51418,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2019,52894,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2020,53174,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2021,55565,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2022,56174,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2023,57492,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,2024,58545,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1990,7359,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1991,6969,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1992,6862,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1993,7794,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1994,7514,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1995,7585,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1996,7763,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1997,7779,,
ESTAT:TOUR_CAP_NAT(1.0),19/02/26 23:00:00,Annual,Establishments,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,1998,7886,,
