DATAFLOW,LAST UPDATE,freq,worktime,wstatus,sex,nace_r2,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2013-Q3,529.0,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2013-Q4,435.4,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2014-Q1,412.5,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2014-Q2,460.9,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2014-Q3,530.8,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2014-Q4,457.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2015-Q1,447.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2015-Q2,516.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2015-Q3,545.1,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2015-Q4,538.9,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2016-Q1,508.5,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2016-Q2,592.3,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2016-Q3,629.0,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2016-Q4,574.4,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2017-Q1,532.4,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2017-Q2,591.1,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2017-Q3,663.0,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2017-Q4,592.7,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2018-Q1,549.7,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2018-Q2,630.2,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2018-Q3,700.1,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2018-Q4,607.7,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2019-Q1,562.7,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2019-Q2,637.7,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2019-Q3,687.1,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2019-Q4,597.8,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2020-Q1,546.8,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2020-Q2,497.4,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2020-Q3,542.9,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2020-Q4,423.3,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2021-Q1,421.6,bd,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2021-Q2,493.4,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2021-Q3,614.2,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2021-Q4,521.6,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2022-Q1,535.8,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2022-Q2,625.4,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2022-Q3,672.3,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2022-Q4,605.2,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2023-Q1,582.3,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2023-Q2,726.0,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2023-Q3,751.9,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2023-Q4,642.0,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2024-Q1,658.2,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2024-Q2,754.6,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2024-Q3,791.2,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2024-Q4,703.0,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2025-Q1,654.6,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2025-Q2,737.3,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Spain,2025-Q3,783.6,d,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2008-Q1,179.1,b,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2008-Q2,187.0,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2008-Q3,180.8,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2008-Q4,191.5,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2009-Q1,180.4,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2009-Q2,202.8,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2009-Q3,211.8,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2009-Q4,197.0,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2010-Q1,193.9,b,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2010-Q2,207.9,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2010-Q3,205.3,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2010-Q4,185.5,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2011-Q1,185.7,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2011-Q2,202.8,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2011-Q3,196.4,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2011-Q4,201.7,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2012-Q1,204.7,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2012-Q2,208.8,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2012-Q3,199.9,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2012-Q4,182.5,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2013-Q1,179.7,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2013-Q2,193.8,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2013-Q3,188.1,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2013-Q4,180.1,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2014-Q1,193.4,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2014-Q2,205.2,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2014-Q3,202.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2014-Q4,185.3,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2015-Q1,193.1,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2015-Q2,202.5,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2015-Q3,211.9,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2015-Q4,192.3,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2016-Q1,194.5,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2016-Q2,207.0,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2016-Q3,239.2,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2016-Q4,222.9,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2017-Q1,221.5,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2017-Q2,231.3,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2017-Q3,229.3,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2017-Q4,212.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2018-Q1,226.2,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2018-Q2,231.7,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2018-Q3,224.0,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2018-Q4,223.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2019-Q1,219.3,b,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2019-Q2,222.7,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2019-Q3,238.7,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2019-Q4,226.4,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2020-Q1,211.0,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2020-Q2,194.3,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2020-Q3,211.3,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2020-Q4,197.0,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2021-Q1,199.0,b,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2021-Q2,218.2,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2021-Q3,215.0,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2021-Q4,212.2,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2022-Q1,226.2,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2022-Q2,223.2,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2022-Q3,236.7,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2022-Q4,233.8,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2023-Q1,228.8,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2023-Q2,201.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2023-Q3,204.2,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2023-Q4,219.9,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2024-Q1,236.9,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2024-Q2,226.2,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2024-Q3,200.8,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2024-Q4,171.7,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2025-Q1,195.0,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2025-Q2,229.3,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation and food service activities,Thousand persons,Poland,2025-Q3,216.0,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation,Thousand persons,Spain,2008-Q1,130.5,b,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation,Thousand persons,Spain,2008-Q2,160.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation,Thousand persons,Spain,2008-Q3,179.4,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation,Thousand persons,Spain,2008-Q4,149.7,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation,Thousand persons,Spain,2009-Q1,136.9,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation,Thousand persons,Spain,2009-Q2,161.3,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation,Thousand persons,Spain,2009-Q3,193.3,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation,Thousand persons,Spain,2009-Q4,144.9,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation,Thousand persons,Spain,2010-Q1,124.8,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation,Thousand persons,Spain,2010-Q2,157.6,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation,Thousand persons,Spain,2010-Q3,189.0,,
ESTAT:TOUR_LFSQ6R2(1.0),07/01/26 23:00:00,Quarterly,Full-time,Employed persons,Females,Accommodation,Thousand persons,Spain,2010-Q4,154.7,,
